Series_reference,Period,Data_value,Suppressed,STATUS
BDCQ.SED2RKA,2014.12,268.942917,,F
BDCQ.SED2RKA,2015.03,251.674504,,F
BDCQ.SED2RKA,2015.06,257.01643,,F
BDCQ.SED2RKA,2015.09,261.347917,,F
BDCQ.SED2RKA,2015.12,264.106414,,F
BDCQ.SED2RKA,2016.03,256.792979,,F
BDCQ.SED2RKA,2016.06,260.204614,,F
BDCQ.SED2RKA,2016.09,255.059781,,F
BDCQ.SED2RKA,2016.12,266.992802,,F
BDCQ.SED2RKA,2017.03,253.666653,,F
BDCQ.SED2RKA,2017.06,263.225855,,F
BDCQ.SED2RKA,2017.09,261.547133,,F
BDCQ.SED2RKA,2017.12,278.403505,,F
BDCQ.SED2RKA,2018.03,251.416129,,F
BDCQ.SED2RKA,2018.06,281.369189,,F
BDCQ.SED2RKA,2018.09,247.687462,,F
BDCQ.SED2RKA,2018.12,264.705375,,F
BDCQ.SED2RKA,2019.03,240.929947,,F
BDCQ.SED2RKA,2019.06,257.734698,,F
BDCQ.SED2RKA,2019.09,256.196006,,F
BDCQ.SED2RKA,2019.12,280.848321,,F
BDCQ.SED2RKA,2020.03,254.529991,,F
BDCQ.SED2RKA,2020.06,258.160427,,F
BDCQ.SED2RKA,2020.09,271.864606,,R
BDCQ.SED2RKA,2020.12,276.252289,,R
BDCQ.SED2RKA,2021.03,274.346981,,R
BDCQ.SED2RKA,2021.06,281.646016,,R
BDCQ.SED2RKA,2021.09,286.847155,,R
BDCQ.SED2RKA,2021.12,303.629135,,R
BDCQ.SED2RKA,2022.03,299.127567,,R
BDCQ.SED2RKA,2022.06,304.198173,,R
BDCQ.SED2RKA,2022.09,313.896808,,R
BDCQ.SED2RKA,2022.12,324.859802,,R
BDCQ.SED2RKA,2023.03,324.827673,,F
BDCQ.SED2RKA,2023.06,324.230334,,F
BDCQ.SED2RKS,2011.06,,Y,R
BDCQ.SED2RKS,2011.09,,Y,R
BDCQ.SED2RKS,2011.12,,Y,R
BDCQ.SED2RKS,2012.03,,Y,R
BDCQ.SED2RKS,2012.06,,Y,R
BDCQ.SED2RKS,2012.09,,Y,R
BDCQ.SED2RKS,2012.12,,Y,R
BDCQ.SED2RKS,2013.03,,Y,R
BDCQ.SED2RKS,2013.06,,Y,R
BDCQ.SED2RKS,2013.09,,Y,R
BDCQ.SED2RKS,2013.12,,Y,R
BDCQ.SED2RKS,2014.03,,Y,R
BDCQ.SED2RKS,2014.06,,Y,R
BDCQ.SED2RKS,2014.09,,Y,R
BDCQ.SED2RKS,2014.12,,Y,R
BDCQ.SED2RKS,2015.03,,Y,R
BDCQ.SED2RKS,2015.06,,Y,R
BDCQ.SED2RKS,2015.09,,Y,R
BDCQ.SED2RKS,2015.12,,Y,R
BDCQ.SED2RKS,2016.03,,Y,R
BDCQ.SED2RKS,2016.06,,Y,R
BDCQ.SED2RKS,2016.09,,Y,R
BDCQ.SED2RKS,2016.12,,Y,R
BDCQ.SED2RKS,2017.03,,Y,R
BDCQ.SED2RKS,2017.06,,Y,R
BDCQ.SED2RKS,2017.09,,Y,R
BDCQ.SED2RKS,2017.12,,Y,R
BDCQ.SED2RKS,2018.03,,Y,R
BDCQ.SED2RKS,2018.06,,Y,R
BDCQ.SED2RKS,2018.09,,Y,R
BDCQ.SED2RKS,2018.12,,Y,R
BDCQ.SED2RKS,2019.03,,Y,R
BDCQ.SED2RKS,2019.06,,Y,R
BDCQ.SED2RKS,2019.09,,Y,R
BDCQ.SED2RKS,2019.12,,Y,R
BDCQ.SED2RKS,2020.03,,Y,R
BDCQ.SED2RKS,2020.06,,Y,F
BDCQ.SED2RKS,2020.09,,Y,F
BDCQ.SED2RKS,2020.12,,Y,F
BDCQ.SED2RKT,2011.06,,Y,C
BDCQ.SED2RKT,2011.09,,Y,C
BDCQ.SED2RKT,2011.12,,Y,C
BDCQ.SED2RKT,2012.03,,Y,C
BDCQ.SED2RKT,2012.06,,Y,C
BDCQ.SED2RKT,2012.09,,Y,C
BDCQ.SED2RKT,2012.12,,Y,C
BDCQ.SED2RKT,2013.03,,Y,C
BDCQ.SED2RKT,2013.06,,Y,C
BDCQ.SED2RKT,2013.09,,Y,C
BDCQ.SED2RKT,2013.12,,Y,C
BDCQ.SED2RKT,2014.03,,Y,C
BDCQ.SED2RKT,2014.06,,Y,C
BDCQ.SED2RKT,2014.09,,Y,C
BDCQ.SED2RKT,2014.12,,Y,C
BDCQ.SED2RKT,2015.03,,Y,C
BDCQ.SED2RKT,2015.06,,Y,C
BDCQ.SED2RKT,2015.09,,Y,C
BDCQ.SED2RKT,2015.12,,Y,C
BDCQ.SED2RKT,2016.03,,Y,C
BDCQ.SED2RKT,2016.06,,Y,C
BDCQ.SED2RKT,2016.09,,Y,C
BDCQ.SED2RKT,2016.12,,Y,C
BDCQ.SED2RKT,2017.03,,Y,C
BDCQ.SED2RKT,2017.06,,Y,C
BDCQ.SED2RKT,2017.09,,Y,C
BDCQ.SED2RKT,2017.12,,Y,C
BDCQ.SED2RKT,2018.03,,Y,C
BDCQ.SED2RKT,2018.06,,Y,C
BDCQ.SED2RKT,2018.09,,Y,C
BDCQ.SED2RKT,2018.12,,Y,C
BDCQ.SED2RKT,2019.03,,Y,C
BDCQ.SED2RKT,2019.06,,Y,C
BDCQ.SED2RKT,2019.09,,Y,C
BDCQ.SED2RKT,2019.12,,Y,C
BDCQ.SED2RKT,2020.03,,Y,C
BDCQ.SED2RKT,2020.06,,Y,C
BDCQ.SED2RKT,2020.09,,Y,C
BDCQ.SED2RKT,2020.12,,Y,C
BDCQ.SED2RLA,2011.06,220.998551,,F
BDCQ.SED2RLA,2011.09,216.521224,,F
BDCQ.SED2RLA,2011.12,221.425019,,F
BDCQ.SED2RLA,2012.03,221.568816,,F
BDCQ.SED2RLA,2012.06,236.314454,,F
BDCQ.SED2RLA,2012.09,228.449101,,F
BDCQ.SED2RLA,2012.12,239.851325,,F
BDCQ.SED2RLA,2013.03,230.898855,,F
BDCQ.SED2RLA,2013.06,246.081583,,F
BDCQ.SED2RLA,2013.09,240.146124,,F
BDCQ.SED2RLA,2013.12,249.341692,,F
BDCQ.SED2RLA,2014.03,242.233209,,F
BDCQ.SED2RLA,2014.06,260.063823,,F
BDCQ.SED2RLA,2014.09,253.152244,,F
BDCQ.SED2RLA,2014.12,263.815746,,F
BDCQ.SED2RLA,2015.03,256.316046,,F
BDCQ.SED2RLA,2015.06,267.465823,,F
BDCQ.SED2RLA,2015.09,265.083267,,F
BDCQ.SED2RLA,2015.12,269.800125,,F
BDCQ.SED2RLA,2016.03,269.944608,,F
BDCQ.SED2RLA,2016.06,282.76187,,F
BDCQ.SED2RLA,2016.09,274.525837,,F
BDCQ.SED2RLA,2016.12,284.846616,,F
BDCQ.SED2RLA,2017.03,279.70928,,F
BDCQ.SED2RLA,2017.06,300.692163,,F
BDCQ.SED2RLA,2017.09,291.121324,,F
BDCQ.SED2RLA,2017.12,307.461355,,F
BDCQ.SED2RLA,2018.03,299.957945,,F
BDCQ.SED2RLA,2018.06,317.483412,,F
BDCQ.SED2RLA,2018.09,309.726323,,F
BDCQ.SED2RLA,2018.12,327.783888,,F
BDCQ.SED2RLA,2019.03,309.620026,,F
BDCQ.SED2RLA,2019.06,331.408244,,F
BDCQ.SED2RLA,2019.09,327.728547,,F
BDCQ.SED2RLA,2019.12,353.502665,,F
BDCQ.SED2RLA,2020.03,331.35333,,F
BDCQ.SED2RLA,2020.06,340.978341,,F
BDCQ.SED2RLA,2020.09,349.479659,,R
BDCQ.SED2RLA,2020.12,351.951825,,R
BDCQ.SED2RLA,2021.03,350.793899,,R
BDCQ.SED2RLA,2021.06,362.408283,,R
BDCQ.SED2RLA,2021.09,362.631607,,R
BDCQ.SED2RLA,2021.12,386.053351,,R
BDCQ.SED2RLA,2022.03,381.852006,,R
BDCQ.SED2RLA,2022.06,391.212168,,R
BDCQ.SED2RLA,2022.09,396.332065,,R
BDCQ.SED2RLA,2022.12,412.527892,,R
BDCQ.SED2RLA,2023.03,415.385984,,F
BDCQ.SED2RLA,2023.06,434.891115,,F
BDCQ.SED2RLS,2011.06,,Y,R
BDCQ.SED2RLS,2011.09,,Y,R
BDCQ.SED2RLS,2011.12,,Y,R
BDCQ.SED2RLS,2012.03,,Y,R
BDCQ.SED2RLS,2012.06,,Y,R
BDCQ.SED2RLS,2012.09,,Y,R
BDCQ.SED2RLS,2012.12,,Y,R
BDCQ.SED2RLS,2013.03,,Y,R
BDCQ.SED2RLS,2013.06,,Y,R
BDCQ.SED2RLS,2013.09,,Y,R
BDCQ.SED2RLS,2013.12,,Y,R
BDCQ.SED2RLS,2014.03,,Y,R
BDCQ.SED2RLS,2014.06,,Y,R
BDCQ.SED2RLS,2014.09,,Y,R
BDCQ.SED2RLS,2014.12,,Y,R
BDCQ.SED2RLS,2015.03,,Y,R
BDCQ.SED2RLS,2015.06,,Y,R
BDCQ.SED2RLS,2015.09,,Y,R
BDCQ.SED2RLS,2015.12,,Y,R
BDCQ.SED2RLS,2016.03,,Y,R
BDCQ.SED2RLS,2016.06,,Y,R
BDCQ.SED2RLS,2016.09,,Y,R
BDCQ.SED2RLS,2016.12,,Y,R
BDCQ.SED2RLS,2017.03,,Y,R
BDCQ.SED2RLS,2017.06,,Y,R
BDCQ.SED2RLS,2017.09,,Y,R
BDCQ.SED2RLS,2017.12,,Y,R
BDCQ.SED2RLS,2018.03,,Y,R
BDCQ.SED2RLS,2018.06,,Y,R
BDCQ.SED2RLS,2018.09,,Y,R
BDCQ.SED2RLS,2018.12,,Y,R
BDCQ.SED2RLS,2019.03,,Y,R
BDCQ.SED2RLS,2019.06,,Y,R
BDCQ.SED2RLS,2019.09,,Y,R
BDCQ.SED2RLS,2019.12,,Y,R
BDCQ.SED2RLS,2020.03,,Y,R
BDCQ.SED2RLS,2020.06,,Y,F
BDCQ.SED2RLS,2020.09,,Y,F
BDCQ.SED2RLS,2020.12,,Y,F
BDCQ.SED2RLT,2011.06,,Y,C
BDCQ.SED2RLT,2011.09,,Y,C
BDCQ.SED2RLT,2011.12,,Y,C
BDCQ.SED2RLT,2012.03,,Y,C
BDCQ.SED2RLT,2012.06,,Y,C
BDCQ.SED2RLT,2012.09,,Y,C
BDCQ.SED2RLT,2012.12,,Y,C
BDCQ.SED2RLT,2013.03,,Y,C
BDCQ.SED2RLT,2013.06,,Y,C
BDCQ.SED2RLT,2013.09,,Y,C
BDCQ.SED2RLT,2013.12,,Y,C
BDCQ.SED2RLT,2014.03,,Y,C
BDCQ.SED2RLT,2014.06,,Y,C
BDCQ.SED2RLT,2014.09,,Y,C
BDCQ.SED2RLT,2014.12,,Y,C
BDCQ.SED2RLT,2015.03,,Y,C
BDCQ.SED2RLT,2015.06,,Y,C
BDCQ.SED2RLT,2015.09,,Y,C
BDCQ.SED2RLT,2015.12,,Y,C
BDCQ.SED2RLT,2016.03,,Y,C
BDCQ.SED2RLT,2016.06,,Y,C
BDCQ.SED2RLT,2016.09,,Y,C
BDCQ.SED2RLT,2016.12,,Y,C
BDCQ.SED2RLT,2017.03,,Y,C
BDCQ.SED2RLT,2017.06,,Y,C
BDCQ.SED2RLT,2017.09,,Y,C
BDCQ.SED2RLT,2017.12,,Y,C
BDCQ.SED2RLT,2018.03,,Y,C
BDCQ.SED2RLT,2018.06,,Y,C
BDCQ.SED2RLT,2018.09,,Y,C
BDCQ.SED2RLT,2018.12,,Y,C
BDCQ.SED2RLT,2019.03,,Y,C
BDCQ.SED2RLT,2019.06,,Y,C
BDCQ.SED2RLT,2019.09,,Y,C
BDCQ.SED2RLT,2019.12,,Y,C
BDCQ.SED2RLT,2020.03,,Y,C
BDCQ.SED2RLT,2020.06,,Y,C
BDCQ.SED2RLT,2020.09,,Y,C
BDCQ.SED2RLT,2020.12,,Y,C
BDCQ.SED2RMA,2011.06,155.789213,,F
BDCQ.SED2RMA,2011.09,157.835922,,F
BDCQ.SED2RMA,2011.12,168.301218,,F
BDCQ.SED2RMA,2012.03,164.322749,,F
BDCQ.SED2RMA,2012.06,167.862946,,F
BDCQ.SED2RMA,2012.09,169.505202,,F
BDCQ.SED2RMA,2012.12,179.309535,,F
BDCQ.SED2RMA,2013.03,162.182449,,F
BDCQ.SED2RMA,2013.06,166.329314,,F
BDCQ.SED2RMA,2013.09,159.462352,,F
BDCQ.SED2RMA,2013.12,174.229641,,F
BDCQ.SED2RMA,2014.03,162.719563,,F
BDCQ.SED2RMA,2014.06,168.90588,,F
BDCQ.SED2RMA,2014.09,164.053526,,F
BDCQ.SED2RMA,2014.12,178.665863,,F
BDCQ.SED2RMA,2015.03,166.598627,,F
BDCQ.SED2RMA,2015.06,168.167794,,F
BDCQ.SED2RMA,2015.09,170.40984,,F
BDCQ.SED2RMA,2015.12,171.864852,,F
BDCQ.SED2RMA,2016.03,170.371001,,F
BDCQ.SED2RMA,2016.06,165.933216,,F
BDCQ.SED2RMA,2016.09,162.690337,,F
BDCQ.SED2RMA,2016.12,171.561477,,F
BDCQ.SED2RMA,2017.03,167.325971,,F
BDCQ.SED2RMA,2017.06,169.82052,,F
BDCQ.SED2RMA,2017.09,169.385288,,F
BDCQ.SED2RMA,2017.12,182.585494,,F
BDCQ.SED2RMA,2018.03,174.171144,,F
BDCQ.SED2RMA,2018.06,178.70026,,F
BDCQ.SED2RMA,2018.09,177.834991,,F
BDCQ.SED2RMA,2018.12,192.176836,,F
BDCQ.SED2RMA,2019.03,178.560605,,F
BDCQ.SED2RMA,2019.06,182.675511,,F
BDCQ.SED2RMA,2019.09,185.281333,,F
BDCQ.SED2RMA,2019.12,200.691267,,F
BDCQ.SED2RMA,2020.03,186.556839,,F
BDCQ.SED2RMA,2020.06,180.108547,,F
BDCQ.SED2RMA,2020.09,193.278549,,R
BDCQ.SED2RMA,2020.12,196.47329,,R
BDCQ.SED2RMA,2021.03,193.495963,,R
BDCQ.SED2RMA,2021.06,197.801022,,R
BDCQ.SED2RMA,2021.09,197.122101,,R
BDCQ.SED2RMA,2021.12,213.54984,,R
BDCQ.SED2RMA,2022.03,208.803933,,R
BDCQ.SED2RMA,2022.06,213.424004,,R
BDCQ.SED2RMA,2022.09,212.383721,,R
BDCQ.SED2RMA,2022.12,227.138099,,R
BDCQ.SED2RMA,2023.03,227.876091,,F
BDCQ.SED2RMA,2023.06,236.256596,,F
BDCQ.SED2RMS,2011.06,,Y,C
BDCQ.SED2RMS,2011.09,,Y,C
BDCQ.SED2RMS,2011.12,,Y,C
BDCQ.SED2RMS,2012.03,,Y,C
BDCQ.SED2RMS,2012.06,,Y,C
BDCQ.SED2RMS,2012.09,,Y,C
BDCQ.SED2RMS,2012.12,,Y,C
BDCQ.SED2RMS,2013.03,,Y,C
BDCQ.SED2RMS,2013.06,,Y,C
BDCQ.SED2RMS,2013.09,,Y,C
BDCQ.SED2RMS,2013.12,,Y,C
BDCQ.SED2RMS,2014.03,,Y,C
BDCQ.SED2RMS,2014.06,,Y,C
BDCQ.SED2RMS,2014.09,,Y,C
BDCQ.SED2RMS,2014.12,,Y,C
BDCQ.SED2RMS,2015.03,,Y,C
BDCQ.SED2RMS,2015.06,,Y,C
BDCQ.SED2RMS,2015.09,,Y,C
BDCQ.SED2RMS,2015.12,,Y,C
BDCQ.SED2RMS,2016.03,,Y,C
BDCQ.SED2RMS,2016.06,,Y,C
BDCQ.SED2RMS,2016.09,,Y,C
BDCQ.SED2RMS,2016.12,,Y,C
BDCQ.SED2RMS,2017.03,,Y,C
BDCQ.SED2RMS,2017.06,,Y,C
BDCQ.SED2RMS,2017.09,,Y,C
BDCQ.SED2RMS,2017.12,,Y,C
BDCQ.SED2RMS,2018.03,,Y,C
BDCQ.SED2RMS,2018.06,,Y,C
BDCQ.SED2RMS,2018.09,,Y,C
BDCQ.SED2RMS,2018.12,,Y,C
BDCQ.SED2RMS,2019.03,,Y,C
BDCQ.SED2RMS,2019.06,,Y,C
BDCQ.SED2RMS,2019.09,,Y,C
BDCQ.SED2RMS,2019.12,,Y,C
BDCQ.SED2RMS,2020.03,,Y,C
BDCQ.SED2RMS,2020.06,,Y,C
BDCQ.SED2RMS,2020.09,,Y,C
BDCQ.SED2RMS,2020.12,,Y,C
BDCQ.SED2RMT,2011.06,,Y,C
BDCQ.SED2RMT,2011.09,,Y,C
BDCQ.SED2RMT,2011.12,,Y,C
BDCQ.SED2RMT,2012.03,,Y,C
BDCQ.SED2RMT,2012.06,,Y,C
BDCQ.SED2RMT,2012.09,,Y,C
BDCQ.SED2RMT,2012.12,,Y,C
BDCQ.SED2RMT,2013.03,,Y,C
BDCQ.SED2RMT,2013.06,,Y,C
BDCQ.SED2RMT,2013.09,,Y,C
BDCQ.SED2RMT,2013.12,,Y,C
BDCQ.SED2RMT,2014.03,,Y,C
BDCQ.SED2RMT,2014.06,,Y,C
BDCQ.SED2RMT,2014.09,,Y,C
BDCQ.SED2RMT,2014.12,,Y,C
BDCQ.SED2RMT,2015.03,,Y,C
BDCQ.SED2RMT,2015.06,,Y,C
BDCQ.SED2RMT,2015.09,,Y,C
BDCQ.SED2RMT,2015.12,,Y,C
BDCQ.SED2RMT,2016.03,,Y,C
BDCQ.SED2RMT,2016.06,,Y,C
BDCQ.SED2RMT,2016.09,,Y,C
BDCQ.SED2RMT,2016.12,,Y,C
BDCQ.SED2RMT,2017.03,,Y,C
BDCQ.SED2RMT,2017.06,,Y,C
BDCQ.SED2RMT,2017.09,,Y,C
BDCQ.SED2RMT,2017.12,,Y,C
BDCQ.SED2RMT,2018.03,,Y,C
BDCQ.SED2RMT,2018.06,,Y,C
BDCQ.SED2RMT,2018.09,,Y,C
BDCQ.SED2RMT,2018.12,,Y,C
BDCQ.SED2RMT,2019.03,,Y,C
BDCQ.SED2RMT,2019.06,,Y,C
BDCQ.SED2RMT,2019.09,,Y,C
BDCQ.SED2RMT,2019.12,,Y,C
BDCQ.SED2RMT,2020.03,,Y,C
BDCQ.SED2RMT,2020.06,,Y,C
BDCQ.SED2RMT,2020.09,,Y,C
BDCQ.SED2RMT,2020.12,,Y,C
BDCQ.SED2RNA,2011.06,2616.950898,,F
BDCQ.SED2RNA,2011.09,2652.449454,,F
BDCQ.SED2RNA,2011.12,2803.527304,,F
BDCQ.SED2RNA,2012.03,2716.769222,,F
BDCQ.SED2RNA,2012.06,2798.863747,,F
BDCQ.SED2RNA,2012.09,2832.563541,,F
BDCQ.SED2RNA,2012.12,3014.945432,,F
BDCQ.SED2RNA,2013.03,2845.151572,,F
BDCQ.SED2RNA,2013.06,2979.888449,,F
BDCQ.SED2RNA,2013.09,3001.087122,,F
BDCQ.SED2RNA,2013.12,3243.265743,,F
BDCQ.SED2RNA,2014.03,3017.308869,,F
BDCQ.SED2RNA,2014.06,3187.744087,,F
BDCQ.SED2RNA,2014.09,3256.744857,,F
BDCQ.SED2RNA,2014.12,3465.818956,,F
BDCQ.SED2RNA,2015.03,3206.182042,,F
BDCQ.SED2RNA,2015.06,3366.72771,,F
BDCQ.SED2RNA,2015.09,3468.805345,,F
BDCQ.SED2RNA,2015.12,3548.576577,,F
BDCQ.SED2RNA,2016.03,3431.148007,,F
BDCQ.SED2RNA,2016.06,3497.94502,,F
BDCQ.SED2RNA,2016.09,3515.548439,,F
BDCQ.SED2RNA,2016.12,3690.297499,,F
BDCQ.SED2RNA,2017.03,3556.538481,,F
BDCQ.SED2RNA,2017.06,3675.797486,,F
BDCQ.SED2RNA,2017.09,3703.059755,,F
BDCQ.SED2RNA,2017.12,3922.167154,,F
BDCQ.SED2RNA,2018.03,3776.805804,,F
BDCQ.SED2RNA,2018.06,3876.103271,,F
BDCQ.SED2RNA,2018.09,3898.378714,,F
BDCQ.SED2RNA,2018.12,4123.903836,,F
BDCQ.SED2RNA,2019.03,3828.689577,,F
BDCQ.SED2RNA,2019.06,4019.063983,,F
BDCQ.SED2RNA,2019.09,4019.453995,,F
BDCQ.SED2RNA,2019.12,4371.250265,,F
BDCQ.SED2RNA,2020.03,3981.806475,,F
BDCQ.SED2RNA,2020.06,3976.734081,,F
BDCQ.SED2RNA,2020.09,4268.598404,,R
BDCQ.SED2RNA,2020.12,4325.460503,,R
BDCQ.SED2RNA,2021.03,4239.314696,,R
BDCQ.SED2RNA,2021.06,4409.301609,,R
BDCQ.SED2RNA,2021.09,4493.62541,,R
BDCQ.SED2RNA,2021.12,4782.300021,,R
BDCQ.SED2RNA,2022.03,4650.269597,,R
BDCQ.SED2RNA,2022.06,4809.003828,,R
BDCQ.SED2RNA,2022.09,4942.035279,,R
BDCQ.SED2RNA,2022.12,5161.378664,,R
BDCQ.SED2RNA,2023.03,5127.646619,,F
BDCQ.SED2RNA,2023.06,5251.417077,,F
BDCQ.SED2RNS,2011.06,,Y,C
BDCQ.SED2RNS,2011.09,,Y,C
BDCQ.SED2RNS,2011.12,,Y,C
BDCQ.SED2RNS,2012.03,,Y,C
BDCQ.SED2RNS,2012.06,,Y,C
BDCQ.SED2RNS,2012.09,,Y,C
BDCQ.SED2RNS,2012.12,,Y,C
BDCQ.SED2RNS,2013.03,,Y,C
BDCQ.SED2RNS,2013.06,,Y,C
BDCQ.SED2RNS,2013.09,,Y,C
BDCQ.SED2RNS,2013.12,,Y,C
BDCQ.SED2RNS,2014.03,,Y,C
BDCQ.SED2RNS,2014.06,,Y,C
BDCQ.SED2RNS,2014.09,,Y,C
BDCQ.SED2RNS,2014.12,,Y,C
BDCQ.SED2RNS,2015.03,,Y,C
BDCQ.SED2RNS,2015.06,,Y,C
BDCQ.SED2RNS,2015.09,,Y,C
BDCQ.SED2RNS,2015.12,,Y,C
BDCQ.SED2RNS,2016.03,,Y,C
BDCQ.SED2RNS,2016.06,,Y,C
BDCQ.SED2RNS,2016.09,,Y,C
BDCQ.SED2RNS,2016.12,,Y,C
BDCQ.SED2RNS,2017.03,,Y,C
BDCQ.SED2RNS,2017.06,,Y,C
BDCQ.SED2RNS,2017.09,,Y,C
BDCQ.SED2RNS,2017.12,,Y,C
BDCQ.SED2RNS,2018.03,,Y,C
BDCQ.SED2RNS,2018.06,,Y,C
BDCQ.SED2RNS,2018.09,,Y,C
BDCQ.SED2RNS,2018.12,,Y,C
BDCQ.SED2RNS,2019.03,,Y,C
BDCQ.SED2RNS,2019.06,,Y,C
BDCQ.SED2RNS,2019.09,,Y,C
BDCQ.SED2RNS,2019.12,,Y,C
BDCQ.SED2RNS,2020.03,,Y,C
BDCQ.SED2RNS,2020.06,,Y,C
BDCQ.SED2RNS,2020.09,,Y,C
BDCQ.SED2RNS,2020.12,,Y,C
BDCQ.SED2RNT,2011.06,,Y,C
BDCQ.SED2RNT,2011.09,,Y,C
BDCQ.SED2RNT,2011.12,,Y,C
BDCQ.SED2RNT,2012.03,,Y,C
BDCQ.SED2RNT,2012.06,,Y,C
BDCQ.SED2RNT,2012.09,,Y,C
BDCQ.SED2RNT,2012.12,,Y,C
BDCQ.SED2RNT,2013.03,,Y,C
BDCQ.SED2RNT,2013.06,,Y,C
BDCQ.SED2RNT,2013.09,,Y,C
BDCQ.SED2RNT,2013.12,,Y,C
BDCQ.SED2RNT,2014.03,,Y,C
BDCQ.SED2RNT,2014.06,,Y,C
BDCQ.SED2RNT,2014.09,,Y,C
BDCQ.SED2RNT,2014.12,,Y,C
BDCQ.SED2RNT,2015.03,,Y,C
BDCQ.SED2RNT,2015.06,,Y,C
BDCQ.SED2RNT,2015.09,,Y,C
BDCQ.SED2RNT,2015.12,,Y,C
BDCQ.SED2RNT,2016.03,,Y,C
BDCQ.SED2RNT,2016.06,,Y,C
BDCQ.SED2RNT,2016.09,,Y,C
BDCQ.SED2RNT,2016.12,,Y,C
BDCQ.SED2RNT,2017.03,,Y,C
BDCQ.SED2RNT,2017.06,,Y,C
BDCQ.SED2RNT,2017.09,,Y,C
BDCQ.SED2RNT,2017.12,,Y,C
BDCQ.SED2RNT,2018.03,,Y,C
BDCQ.SED2RNT,2018.06,,Y,C
BDCQ.SED2RNT,2018.09,,Y,C
BDCQ.SED2RNT,2018.12,,Y,C
BDCQ.SED2RNT,2019.03,,Y,C
BDCQ.SED2RNT,2019.06,,Y,C
BDCQ.SED2RNT,2019.09,,Y,C
BDCQ.SED2RNT,2019.12,,Y,C
BDCQ.SED2RNT,2020.03,,Y,C
BDCQ.SED2RNT,2020.06,,Y,C
BDCQ.SED2RNT,2020.09,,Y,C
BDCQ.SED2RNT,2020.12,,Y,C
BDCQ.SED2ROA,2011.06,916.190917,,F
BDCQ.SED2ROA,2011.09,911.143999,,F
BDCQ.SED2ROA,2011.12,966.491447,,F
BDCQ.SED2ROA,2012.03,942.136846,,F
BDCQ.SED2ROA,2012.06,960.979009,,F
BDCQ.SED2ROA,2012.09,952.678175,,F
BDCQ.SED2ROA,2012.12,1015.188805,,F
BDCQ.SED2ROA,2013.03,974.27493,,F
BDCQ.SED2ROA,2013.06,993.735241,,F
BDCQ.SED2ROA,2013.09,981.133191,,F
BDCQ.SED2ROA,2013.12,1055.979597,,F
BDCQ.SED2ROA,2014.03,999.052975,,F
BDCQ.SED2ROA,2014.06,1038.335102,,F
BDCQ.SED2ROA,2014.09,1051.86429,,F
BDCQ.SED2ROA,2014.12,1110.411595,,F
BDCQ.SED2ROA,2015.03,1057.299379,,F
BDCQ.SED2ROA,2015.06,1079.755787,,F
BDCQ.SED2ROA,2015.09,1111.873009,,F
BDCQ.SED2ROA,2015.12,1142.311793,,F
BDCQ.SED2ROA,2016.03,1152.076302,,F
BDCQ.SED2ROA,2016.06,1144.943547,,F
BDCQ.SED2ROA,2016.09,1152.600802,,F
BDCQ.SED2ROA,2016.12,1220.494979,,F
BDCQ.SED2ROA,2017.03,1208.273111,,F
BDCQ.SED2ROA,2017.06,1223.604834,,F
BDCQ.SED2ROA,2017.09,1237.450811,,F
BDCQ.SED2ROA,2017.12,1329.841514,,F
BDCQ.SED2ROA,2018.03,1310.826839,,F
BDCQ.SED2ROA,2018.06,1337.08769,,F
BDCQ.SED2ROA,2018.09,1344.432967,,F
BDCQ.SED2ROA,2018.12,1437.126189,,F
BDCQ.SED2ROA,2019.03,1352.909671,,F
BDCQ.SED2ROA,2019.06,1420.895244,,F
BDCQ.SED2ROA,2019.09,1409.502748,,F
BDCQ.SED2ROA,2019.12,1550.541197,,F
BDCQ.SED2ROA,2020.03,1429.667494,,F
BDCQ.SED2ROA,2020.06,1428.410717,,F
BDCQ.SED2ROA,2020.09,1483.762025,,R
BDCQ.SED2ROA,2020.12,1513.677447,,R
BDCQ.SED2ROA,2021.03,1500.477284,,R
BDCQ.SED2ROA,2021.06,1549.801689,,R
BDCQ.SED2ROA,2021.09,1564.10293,,R
BDCQ.SED2ROA,2021.12,1669.073059,,R
BDCQ.SED2ROA,2022.03,1640.253898,,R
BDCQ.SED2ROA,2022.06,1675.820938,,R
BDCQ.SED2ROA,2022.09,1719.195521,,R
BDCQ.SED2ROA,2022.12,1802.990949,,R
BDCQ.SED2ROA,2023.03,1835.371103,,F
BDCQ.SED2ROA,2023.06,1860.544285,,F
BDCQ.SED2ROS,2011.06,,Y,R
BDCQ.SED2ROS,2011.09,,Y,R
BDCQ.SED2ROS,2011.12,,Y,R
BDCQ.SED2ROS,2012.03,,Y,R
BDCQ.SED2ROS,2012.06,,Y,R
BDCQ.SED2ROS,2012.09,,Y,R
BDCQ.SED2ROS,2012.12,,Y,R
BDCQ.SED2ROS,2013.03,,Y,R
BDCQ.SED2ROS,2013.06,,Y,R
BDCQ.SED2ROS,2013.09,,Y,R
BDCQ.SED2ROS,2013.12,,Y,R
BDCQ.SED2ROS,2014.03,,Y,R
BDCQ.SED2ROS,2014.06,,Y,R
BDCQ.SED2ROS,2014.09,,Y,R
BDCQ.SED2ROS,2014.12,,Y,R
BDCQ.SED2ROS,2015.03,,Y,R
